1995m9	.037036747	.018064192
1995m10	.037475485	.018165717
1995m11	.036667105	.017850224
1995m12	.036462385	.017805621
1996m1	.036182031	.017840331
1996m2	.036136448	.017860072
1996m3	.035819229	.017682657
1996m4	.035653923	.017655155
1996m5	.035886724	.017595686
1996m6	.036106244	.017716641
1996m7	.036469191	.017906217
1996m8	.03692073	.018080641
1996m9	.037284561	.018165423
1996m10	.036952998	.018243941
1996m11	.036417153	.017962446
1996m12	.036760561	.018099211
1997m1	.036613226	.018044762
1997m2	.036545545	.017875366
1997m3	.036670897	.017909585
1997m4	.036833469	.018199742
1997m5	.036991801	.018124519
1997m6	.037280522	.018295668
1997m7	.037004989	.018229593
1997m8	.036826793	.018195452
1997m9	.036787067	.018227216
1997m10	.036547065	.018171819
1997m11	.035914473	.017984349
1997m12	.036263075	.018068811
1998m1	.036088843	.018145425
1998m2	.036124904	.018074533
1998m3	.036091965	.018146766
1998m4	.036154408	.01830351
1998m5	.03625115	.018330757
1998m6	.036458943	.018530736
1998m7	.036221273	.018559707
1998m8	.036550481	.018613385
1998m9	.036043502	.018461447
1998m10	.035546195	.018472057
1998m11	.035566408	.018409912
1998m12	.035509482	.018618513
1999m1	.035435587	.018699108
1999m2	.035572492	.018780107
1999m3	.03566109	.018786144
1999m4	.035654232	.018574977
1999m5	.03606014	.018743409
1999m6	.036008339	.018728916
1999m7	.035597235	.01878719
1999m8	.03608508	.018993104
1999m9	.035798639	.019121721
1999m10	.035520822	.019195095
1999m11	.035400957	.019202754
1999m12	.035649143	.019468203
2000m1	.035862107	.019862697
2000m2	.03608948	.019821156
2000m3	.035932768	.019876247
2000m4	.035723813	.019717975
2000m5	.035880268	.01967798
2000m6	.035904426	.019875707
2000m7	.035902109	.020156804
2000m8	.036161859	.020175418
2000m9	.035533614	.019943088
2000m10	.035460293	.019883387
2000m11	.035020255	.019643936
2000m12	.03477639	.019609382
2001m1	.034758307	.019703534
2001m2	.034619149	.019666472
2001m3	.034121811	.01936825
2001m4	.034004275	.019429855
2001m5	.034030966	.01947437
2001m6	.033757683	.019234611
2001m7	.033697162	.019257626
2001m8	.033705033	.019348305
2001m9	.032953944	.019312914
2001m10	.032822322	.019074494
2001m11	.032273259	.018800711
2001m12	.032451138	.018800901
2002m1	.032228611	.018587479
2002m2	.031626906	.018157288
2002m3	.0311832	.017918089
2002m4	.031262752	.017898472
2002m5	.031275079	.017885288
2002m6	.031118497	.017810397
2002m7	.03104258	.017670013
2002m8	.030672546	.017369246
2002m9	.03026285	.017248834
2002m10	.029765343	.017206458
2002m11	.029260939	.016979489
2002m12	.029367216	.016938141
2003m1	.029440064	.01693275
2003m2	.029236916	.016631091
2003m3	.029228063	.016527185
2003m4	.029415945	.016624726
2003m5	.029382562	.016680663
2003m6	.029360928	.016691539
2003m7	.029112125	.016731896
2003m8	.029065577	.016772842
2003m9	.028785065	.016519668
2003m10	.028709907	.016253358
2003m11	.028561894	.016216708
2003m12	.029047145	.016366027
2004m1	.028826015	.016360886
2004m2	.028741391	.016309807
2004m3	.028833972	.016372267
2004m4	.028951421	.016513474
2004m5	.02926879	.016536254
2004m6	.029230392	.016650349
2004m7	.029297061	.016796038
2004m8	.029718563	.016764002
2004m9	.029459462	.016668485
2004m10	.029453397	.016453683
2004m11	.029337171	.016400255
2004m12	.029566394	.016542505
2005m1	.029781504	.016672976
2005m2	.029835811	.016628295
2005m3	.029689083	.01666265
2005m4	.029765675	.016697258
2005m5	.030272286	.016844781
2005m6	.030375618	.016754882
2005m7	.030244958	.016788762
2005m8	.030561626	.016874956
2005m9	.030351816	.01667279
2005m10	.030304121	.016711796
2005m11	.030221183	.016745141
2005m12	.030250303	.016794855
2006m1	.030093517	.016601585
2006m2	.030343078	.016661402
2006m3	.030488342	.016647208
2006m4	.030682473	.01667021
2006m5	.031094981	.016633585
2006m6	.030850593	.016691076
2006m7	.031086028	.016749332
2006m8	.031336397	.016872272
2006m9	.030713178	.016802743
2006m10	.030648125	.01667532
2006m11	.030421071	.016714776
2006m12	.030609369	.016722182
2007m1	.030742154	.016777748
2007m2	.030688731	.016793128
2007m3	.030468768	.016831666
2007m4	.030859645	.016919404
2007m5	.031062346	.016833138
2007m6	.030915206	.016856616
2007m7	.030930573	.017208967
2007m8	.031268157	.017258583
2007m9	.031057898	.017030424
2007m10	.030828437	.016906954
2007m11	.030469174	.016832342
2007m12	.030405557	.016690908
2008m1	.030327404	.016627455
2008m2	.030143667	.016742326
2008m3	.029872414	.01652948
2008m4	.029832596	.016504886
2008m5	.02975934	.016357731
2008m6	.029465789	.016396165
2008m7	.029208861	.016215749
2008m8	.02894138	.016119473
2008m9	.02846515	.015737386
2008m10	.028234627	.015574686
2008m11	.02786343	.015420905
2008m12	.027647099	.01537308
2009m1	.027628776	.015280357
2009m2	.027543878	.015228343
2009m3	.027350765	.015141208
2009m4	.027299378	.014904772
2009m5	.027071727	.014830117
2009m6	.026996214	.015038689
2009m7	.026640423	.015030656
2009m8	.026595687	.014700666
2009m9	.026030375	.014504232
2009m10	.025722116	.014499712
2009m11	.025642019	.014409901
2009m12	.025685234	.01440358
2010m1	.025567204	.014522222
2010m2	.025326388	.014563223
2010m3	.02546471	.014481155
2010m4	.025460884	.014600606
2010m5	.025451595	.014649784
2010m6	.025331929	.014782691
2010m7	.025375348	.014883993
2010m8	.025810352	.015013658
2010m9	.025878577	.01487049
2010m10	.025651462	.014900747
2010m11	.025668651	.014853737
2010m12	.025976885	.014850826
2011m1	.026208883	.014976322
2011m2	.026195215	.014953113
2011m3	.026070027	.014921358
2011m4	.026121547	.014841183
2011m5	.026434962	.015117102
2011m6	.026612794	.015133482
2011m7	.026685953	.015152081
2011m8	.026883516	.015173369
2011m9	.02673311	.015066065
2011m10	.026565131	.01497602
2011m11	.026424691	.014916581
2011m12	.026420983	.015019115
2012m1	.02665874	.015118388
2012m2	.026972568	.014990163
2012m3	.026957115	.015032919
2012m4	.027028872	.015075042
2012m5	.02738262	.015099281
2012m6	.02735126	.015202779
2012m7	.027403366	.015400345
2012m8	.027559824	.015360261
2012m9	.027328795	.015199699
2012m10	.027210811	.015183012
2012m11	.027246185	.015008146
2012m12	.027622307	.015265379
2013m1	.027623177	.015339645
2013m2	.027626196	.015363378
2013m3	.027637709	.015358946
2013m4	.027833613	.015405597
2013m5	.028188264	.015556845
2013m6	.028134016	.015535413
2013m7	.02822776	.015792742
2013m8	.028211249	.015755223
2013m9	.028119493	.015768595
2013m10	.028141098	.015721753
2013m11	.028178262	.015818315
2013m12	.028319824	.015863707
2014m1	.028397148	.016004739
2014m2	.028445439	.016004091
2014m3	.028338546	.016180584
2014m4	.028621275	.016127348
2014m5	.02864958	.016152512
2014m6	.028648209	.016409719
2014m7	.028865151	.016602369
2014m8	.02917237	.016562844
2014m9	.029050384	.016687727
2014m10	.028872659	.016779212
2014m11	.028801259	.016754737
2014m12	.02901604	.016897686
2015m1	.028804719	.016891705
2015m2	.028774623	.016988015
2015m3	.028880669	.016918905
2015m4	.029011356	.016975896
2015m5	.029286865	.016965235
2015m6	.02911219	.017084131
2015m7	.02917812	.017089555
2015m8	.029395189	.017254768
2015m9	.029201107	.017212344
2015m10	.029123247	.01718642
2015m11	.029131839	.017080156
2015m12	.029180754	.017105708
2016m1	.029268796	.017125469
2016m2	.029339319	.017025471
2016m3	.029291423	.016918458
2016m4	.029422047	.016812053
2016m5	.029628703	.016957395
2016m6	.029806161	.017172376
2016m7	.029791432	.016978608
2016m8	.030183734	.016965723
2016m9	.029929107	.016784526
2016m10	.029826861	.016543807
2016m11	.029732684	.016392156
2016m12	.029772591	.016512109
2017m1	.029834654	.016675696
2017m2	.029731477	.016576977
2017m3	.029636307	.016519342
2017m4	.029573731	.016548641
2017m5	.029731533	.016715743
2017m6	.02957667	.016891446
2017m7	.029775485	.016938657
2017m8	.02980903	.016888466
2017m9	.029367272	.01652433
2017m10	.029198214	.016386578
2017m11	.029076096	.016188879
2017m12	.02894854	.016335431
2018m1	.029069025	.016426077
2018m2	.029091125	.016468294
2018m3	.029030701	.016477795
2018m4	.028974881	.016647629
2018m5	.028998123	.016744778
2018m6	.028994311	.016726427
2018m7	.028945921	.01666523
2018m8	.028957549	.016767206
2018m9	.028547399	.016501125
2018m10	.028386639	.016467419
2018m11	.028186787	.016435515
2018m12	.028380306	.016514918
2019m1	.028408015	.016624277
2019m2	.028357439	.016647732
2019m3	.028555291	.016511891
2019m4	.028577216	.016404338
2019m5	.028573323	.016310075
2019m6	.028453484	.016273083
2019m7	.028500346	.016108112
2019m8	.028381087	.015839098
2019m9	.028557779	.015900543
2019m10	.02869286	.015881713
2019m11	.028567895	.01569033
2019m12	.02850068	.01579335
2020m1	.028478561	.015869834
2020m2	.02863992	.015788253
2020m3	.02870474	.015833562
2020m4	.028677823	.015832022
2020m5	.02880723	.015540634
2020m6	.029257253	.015725426
2020m7	.029199643	.015810609
2020m8	.029652268	.016022271
2020m9	.029631799	.015850699
2020m10	.029434178	.015838938
2020m11	.029467588	.015821211
2020m12	.02961107	.016096786
2021m1	.029754534	.016196635
2021m2	.029887673	.016161665
2021m3	.029876849	.016245725
2021m4	.02982565	.016619289
2021m5	.030269986	.016922837
2021m6	.030488025	.01708941
2021m7	.030588616	.017132275
2021m8	.030870119	.017286435
2021m9	.030731147	.017407456
2021m10	.030362248	.017347975
2021m11	.030054551	.017302213
2021m12	.030410936	.017447533
2022m1	.030640576	.017666422
2022m2	.030709261	.017752031
2022m3	.030457698	.017569652
2022m4	.030335622	.017501228
2022m5	.030729767	.01754602
2022m6	.030836741	.017935405
2022m7	.030390076	.017809454
2022m8	.030359246	.017701762
2022m9	.029765911	.017386924
2022m10	.029652333	.017499477
2022m11	.029757604	.017613558
2022m12	.029948808	.017773841
2023m1	.030083774	.017631551
2023m2	.029924186	.017656272
2023m3	.029928766	.017643081
2023m4	.030038677	.017523604
2023m5	.030150849	.017259441
2023m6	.029754948	.01711427
